Date,Location,Population
2020-06-20,New Zealand,4822233
2020-06-21,New Zealand,4822233
2020-06-22,New Zealand,4822233
2020-06-23,New Zealand,4822233
2020-06-24,New Zealand,4822233
2020-06-25,New Zealand,4822233
2020-06-26,New Zealand,4822233
2020-06-27,New Zealand,4822233
2020-06-28,New Zealand,4822233
2020-06-29,New Zealand,4822233
2020-06-30,New Zealand,4822233
2020-07-01,New Zealand,4822233
2020-07-02,New Zealand,4822233
2020-07-03,New Zealand,4822233
2020-07-04,New Zealand,4822233
2020-07-05,New Zealand,4822233
2020-07-06,New Zealand,4822233
2020-07-07,New Zealand,4822233
2020-07-08,New Zealand,4822233
2020-07-09,New Zealand,4822233
2020-07-10,New Zealand,4822233
2020-07-11,New Zealand,4822233
2020-07-12,New Zealand,4822233
2020-07-13,New Zealand,4822233
2020-07-14,New Zealand,4822233
2020-07-15,New Zealand,4822233
2020-07-16,New Zealand,4822233
2020-07-17,New Zealand,4822233
2020-07-18,New Zealand,4822233
2020-07-19,New Zealand,4822233
2020-07-20,New Zealand,4822233
2020-07-21,New Zealand,4822233
2020-07-22,New Zealand,4822233
2020-07-23,New Zealand,4822233
2020-07-24,New Zealand,4822233
2020-07-25,New Zealand,4822233
2020-07-26,New Zealand,4822233
2020-07-27,New Zealand,4822233
2020-07-28,New Zealand,4822233
2020-07-29,New Zealand,4822233
2020-07-30,New Zealand,4822233
2020-07-31,New Zealand,4822233
2020-08-01,New Zealand,4822233
2020-08-02,New Zealand,4822233
2020-08-03,New Zealand,4822233
2020-08-04,New Zealand,4822233
2020-08-05,New Zealand,4822233
2020-08-06,New Zealand,4822233
2020-08-07,New Zealand,4822233
2020-08-08,New Zealand,4822233
2020-08-09,New Zealand,4822233
2020-08-10,New Zealand,4822233
2020-08-11,New Zealand,4822233
2020-08-12,New Zealand,4822233
2020-08-13,New Zealand,4822233
2020-08-14,New Zealand,4822233
2020-08-15,New Zealand,4822233
2020-08-16,New Zealand,4822233
2020-08-17,New Zealand,4822233
2020-08-18,New Zealand,4822233
2020-08-19,New Zealand,4822233
2020-08-20,New Zealand,4822233
2020-08-21,New Zealand,4822233
2020-08-22,New Zealand,4822233
2020-08-23,New Zealand,4822233
2020-08-24,New Zealand,4822233
2020-08-25,New Zealand,4822233
2020-08-26,New Zealand,4822233
2020-08-27,New Zealand,4822233
2020-08-28,New Zealand,4822233
2020-08-29,New Zealand,4822233
2020-08-30,New Zealand,4822233
2020-08-31,New Zealand,4822233
2020-09-01,New Zealand,4822233
2020-09-02,New Zealand,4822233
2020-09-03,New Zealand,4822233
2020-09-04,New Zealand,4822233
2020-09-05,New Zealand,4822233
2020-09-06,New Zealand,4822233
2020-09-07,New Zealand,4822233
2020-09-08,New Zealand,4822233
2020-09-09,New Zealand,4822233
2020-09-10,New Zealand,4822233
2020-09-11,New Zealand,4822233
2020-09-12,New Zealand,4822233
2020-09-13,New Zealand,4822233
2020-09-14,New Zealand,4822233
2020-09-15,New Zealand,4822233
2020-09-16,New Zealand,4822233
2020-09-17,New Zealand,4822233
2020-09-18,New Zealand,4822233
2020-09-19,New Zealand,4822233
2020-09-20,New Zealand,4822233
2020-09-21,New Zealand,4822233
2020-09-22,New Zealand,4822233
2020-09-23,New Zealand,4822233
2020-09-24,New Zealand,4822233
2020-09-25,New Zealand,4822233
2020-09-26,New Zealand,4822233
2020-09-27,New Zealand,4822233
2020-09-28,New Zealand,4822233
2020-09-29,New Zealand,4822233
2020-09-30,New Zealand,4822233
2020-10-01,New Zealand,4822233
2020-10-02,New Zealand,4822233
2020-10-03,New Zealand,4822233
2020-10-04,New Zealand,4822233
2020-10-05,New Zealand,4822233
2020-10-06,New Zealand,4822233
2020-10-07,New Zealand,4822233
2020-10-08,New Zealand,4822233
2020-10-09,New Zealand,4822233
2020-10-10,New Zealand,4822233
2020-10-11,New Zealand,4822233
2020-10-12,New Zealand,4822233
2020-10-13,New Zealand,4822233
2020-10-14,New Zealand,4822233
2020-10-15,New Zealand,4822233
2020-10-16,New Zealand,4822233
2020-10-17,New Zealand,4822233
2020-10-18,New Zealand,4822233
2020-10-19,New Zealand,4822233
2020-03-19,Nicaragua,6624554
2020-03-20,Nicaragua,6624554
2020-03-21,Nicaragua,6624554
2020-03-22,Nicaragua,6624554
2020-03-23,Nicaragua,6624554
2020-03-24,Nicaragua,6624554
2020-03-25,Nicaragua,6624554
2020-03-26,Nicaragua,6624554
2020-03-27,Nicaragua,6624554
2020-03-28,Nicaragua,6624554
2020-03-29,Nicaragua,6624554
2020-03-30,Nicaragua,6624554
2020-03-31,Nicaragua,6624554
2020-04-01,Nicaragua,6624554
2020-04-02,Nicaragua,6624554
2020-04-03,Nicaragua,6624554
2020-04-04,Nicaragua,6624554
2020-04-05,Nicaragua,6624554
2020-04-06,Nicaragua,6624554
2020-04-07,Nicaragua,6624554
2020-04-08,Nicaragua,6624554
2020-04-09,Nicaragua,6624554
2020-04-10,Nicaragua,6624554
2020-04-11,Nicaragua,6624554
2020-04-12,Nicaragua,6624554
2020-04-13,Nicaragua,6624554
2020-04-14,Nicaragua,6624554
2020-04-15,Nicaragua,6624554
2020-04-16,Nicaragua,6624554
2020-04-17,Nicaragua,6624554
2020-04-18,Nicaragua,6624554
2020-04-19,Nicaragua,6624554
2020-04-20,Nicaragua,6624554
2020-04-21,Nicaragua,6624554
2020-04-22,Nicaragua,6624554
2020-04-23,Nicaragua,6624554
2020-04-24,Nicaragua,6624554
2020-04-25,Nicaragua,6624554
2020-04-26,Nicaragua,6624554
2020-04-27,Nicaragua,6624554
2020-04-28,Nicaragua,6624554
2020-04-29,Nicaragua,6624554
2020-04-30,Nicaragua,6624554
2020-05-01,Nicaragua,6624554
2020-05-02,Nicaragua,6624554
2020-05-03,Nicaragua,6624554
2020-05-04,Nicaragua,6624554
2020-05-05,Nicaragua,6624554
2020-05-06,Nicaragua,6624554
2020-05-07,Nicaragua,6624554
2020-05-08,Nicaragua,6624554
2020-05-09,Nicaragua,6624554
2020-05-10,Nicaragua,6624554
2020-05-11,Nicaragua,6624554
2020-05-12,Nicaragua,6624554
2020-05-13,Nicaragua,6624554
2020-05-14,Nicaragua,6624554
2020-05-15,Nicaragua,6624554
2020-05-16,Nicaragua,6624554
2020-05-17,Nicaragua,6624554
2020-05-18,Nicaragua,6624554
2020-05-19,Nicaragua,6624554
2020-05-20,Nicaragua,6624554
2020-05-21,Nicaragua,6624554
2020-05-22,Nicaragua,6624554
2020-05-23,Nicaragua,6624554
2020-05-24,Nicaragua,6624554
2020-05-25,Nicaragua,6624554
2020-05-26,Nicaragua,6624554
2020-05-27,Nicaragua,6624554
2020-05-28,Nicaragua,6624554
2020-05-29,Nicaragua,6624554
2020-05-30,Nicaragua,6624554
2020-05-31,Nicaragua,6624554
2020-06-01,Nicaragua,6624554
2020-06-02,Nicaragua,6624554
2020-06-03,Nicaragua,6624554
2020-06-04,Nicaragua,6624554
2020-06-05,Nicaragua,6624554
2020-06-06,Nicaragua,6624554
2020-06-07,Nicaragua,6624554
2020-06-08,Nicaragua,6624554
2020-06-09,Nicaragua,6624554
2020-06-10,Nicaragua,6624554
2020-06-11,Nicaragua,6624554
2020-06-12,Nicaragua,6624554
2020-06-13,Nicaragua,6624554
2020-06-14,Nicaragua,6624554
2020-06-15,Nicaragua,6624554
2020-06-16,Nicaragua,6624554
2020-06-17,Nicaragua,6624554
2020-06-18,Nicaragua,6624554
2020-06-19,Nicaragua,6624554
2020-06-20,Nicaragua,6624554
2020-06-21,Nicaragua,6624554
2020-06-22,Nicaragua,6624554
2020-06-23,Nicaragua,6624554
2020-06-24,Nicaragua,6624554
2020-06-25,Nicaragua,6624554
2020-06-26,Nicaragua,6624554
2020-06-27,Nicaragua,6624554
2020-06-28,Nicaragua,6624554
2020-06-29,Nicaragua,6624554
2020-06-30,Nicaragua,6624554
2020-07-01,Nicaragua,6624554
2020-07-02,Nicaragua,6624554
2020-07-03,Nicaragua,6624554
2020-07-04,Nicaragua,6624554
2020-07-05,Nicaragua,6624554
2020-07-06,Nicaragua,6624554
2020-07-07,Nicaragua,6624554
2020-07-08,Nicaragua,6624554
2020-07-09,Nicaragua,6624554
2020-07-10,Nicaragua,6624554
2020-07-11,Nicaragua,6624554
2020-07-12,Nicaragua,6624554
2020-07-13,Nicaragua,6624554
2020-07-14,Nicaragua,6624554
2020-07-15,Nicaragua,6624554
2020-07-16,Nicaragua,6624554
2020-07-17,Nicaragua,6624554
2020-07-18,Nicaragua,6624554
2020-07-19,Nicaragua,6624554
2020-07-20,Nicaragua,6624554
2020-07-21,Nicaragua,6624554
2020-07-22,Nicaragua,6624554
2020-07-23,Nicaragua,6624554
2020-07-24,Nicaragua,6624554
2020-07-25,Nicaragua,6624554
2020-07-26,Nicaragua,6624554
2020-07-27,Nicaragua,6624554
2020-07-28,Nicaragua,6624554
2020-07-29,Nicaragua,6624554
2020-07-30,Nicaragua,6624554
2020-07-31,Nicaragua,6624554
2020-08-01,Nicaragua,6624554
2020-08-02,Nicaragua,6624554
2020-08-03,Nicaragua,6624554
2020-08-04,Nicaragua,6624554
2020-08-05,Nicaragua,6624554
2020-08-06,Nicaragua,6624554
2020-08-07,Nicaragua,6624554
2020-08-08,Nicaragua,6624554
2020-08-09,Nicaragua,6624554
2020-08-10,Nicaragua,6624554
2020-08-11,Nicaragua,6624554
2020-08-12,Nicaragua,6624554
2020-08-13,Nicaragua,6624554
2020-08-14,Nicaragua,6624554
2020-08-15,Nicaragua,6624554
2020-08-16,Nicaragua,6624554
2020-08-17,Nicaragua,6624554
2020-08-18,Nicaragua,6624554
2020-08-19,Nicaragua,6624554
2020-08-20,Nicaragua,6624554
2020-08-21,Nicaragua,6624554
2020-08-22,Nicaragua,6624554
2020-08-23,Nicaragua,6624554
2020-08-24,Nicaragua,6624554
2020-08-25,Nicaragua,6624554
2020-08-26,Nicaragua,6624554
2020-08-27,Nicaragua,6624554
2020-08-28,Nicaragua,6624554
2020-08-29,Nicaragua,6624554
2020-08-30,Nicaragua,6624554
2020-08-31,Nicaragua,6624554
2020-09-01,Nicaragua,6624554
2020-09-02,Nicaragua,6624554
2020-09-03,Nicaragua,6624554
2020-09-04,Nicaragua,6624554
2020-09-05,Nicaragua,6624554
2020-09-06,Nicaragua,6624554
2020-09-07,Nicaragua,6624554
2020-09-08,Nicaragua,6624554
2020-09-09,Nicaragua,6624554
2020-09-10,Nicaragua,6624554
2020-09-11,Nicaragua,6624554
2020-09-12,Nicaragua,6624554
2020-09-13,Nicaragua,6624554
2020-09-14,Nicaragua,6624554
2020-09-15,Nicaragua,6624554
2020-09-16,Nicaragua,6624554
2020-09-17,Nicaragua,6624554
2020-09-18,Nicaragua,6624554
2020-09-19,Nicaragua,6624554
2020-09-20,Nicaragua,6624554
2020-09-21,Nicaragua,6624554
2020-09-22,Nicaragua,6624554
2020-09-23,Nicaragua,6624554
2020-09-24,Nicaragua,6624554
2020-09-25,Nicaragua,6624554
2020-09-26,Nicaragua,6624554
2020-09-27,Nicaragua,6624554
2020-09-28,Nicaragua,6624554
2020-09-29,Nicaragua,6624554
2020-09-30,Nicaragua,6624554
2020-10-01,Nicaragua,6624554
2020-10-02,Nicaragua,6624554
2020-10-03,Nicaragua,6624554
2020-10-04,Nicaragua,6624554
2020-10-05,Nicaragua,6624554
2020-10-06,Nicaragua,6624554
2020-10-07,Nicaragua,6624554
2020-10-08,Nicaragua,6624554
2020-10-09,Nicaragua,6624554
2020-10-10,Nicaragua,6624554
2020-10-11,Nicaragua,6624554
2020-10-12,Nicaragua,6624554
2020-10-13,Nicaragua,6624554
2020-10-14,Nicaragua,6624554
2020-10-15,Nicaragua,6624554
2020-10-16,Nicaragua,6624554
2020-10-17,Nicaragua,6624554
2020-10-18,Nicaragua,6624554
2020-10-19,Nicaragua,6624554
2020-03-21,Niger,24206636
2020-03-22,Niger,24206636
2020-03-23,Niger,24206636
2020-03-24,Niger,24206636
2020-03-25,Niger,24206636
2020-03-26,Niger,24206636
2020-03-27,Niger,24206636
2020-03-28,Niger,24206636
2020-03-29,Niger,24206636
2020-03-30,Niger,24206636
2020-03-31,Niger,24206636
2020-04-01,Niger,24206636
2020-04-02,Niger,24206636
2020-04-03,Niger,24206636
2020-04-04,Niger,24206636
2020-04-05,Niger,24206636
2020-04-06,Niger,24206636
2020-04-07,Niger,24206636
2020-04-08,Niger,24206636
2020-04-09,Niger,24206636
2020-04-10,Niger,24206636
2020-04-11,Niger,24206636
2020-04-12,Niger,24206636
2020-04-13,Niger,24206636
2020-04-14,Niger,24206636
2020-04-15,Niger,24206636
2020-04-16,Niger,24206636
2020-04-17,Niger,24206636
2020-04-18,Niger,24206636
2020-04-19,Niger,24206636
2020-04-20,Niger,24206636
2020-04-21,Niger,24206636
2020-04-22,Niger,24206636
2020-04-23,Niger,24206636
2020-04-24,Niger,24206636
2020-04-25,Niger,24206636
2020-04-26,Niger,24206636
2020-04-27,Niger,24206636
2020-04-28,Niger,24206636
2020-04-29,Niger,24206636
2020-04-30,Niger,24206636
2020-05-01,Niger,24206636
2020-05-02,Niger,24206636
2020-05-03,Niger,24206636
2020-05-04,Niger,24206636
2020-05-05,Niger,24206636
2020-05-06,Niger,24206636
2020-05-07,Niger,24206636
2020-05-08,Niger,24206636
2020-05-09,Niger,24206636
2020-05-10,Niger,24206636
2020-05-11,Niger,24206636
2020-05-12,Niger,24206636
2020-05-13,Niger,24206636
2020-05-14,Niger,24206636
2020-05-15,Niger,24206636
2020-05-16,Niger,24206636
2020-05-17,Niger,24206636
2020-05-18,Niger,24206636
2020-05-19,Niger,24206636
2020-05-20,Niger,24206636
2020-05-21,Niger,24206636
2020-05-22,Niger,24206636
2020-05-23,Niger,24206636
2020-05-24,Niger,24206636
2020-05-25,Niger,24206636
2020-05-26,Niger,24206636
2020-05-27,Niger,24206636
2020-05-28,Niger,24206636
2020-05-29,Niger,24206636
2020-05-30,Niger,24206636
2020-05-31,Niger,24206636
2020-06-01,Niger,24206636
2020-06-02,Niger,24206636
2020-06-03,Niger,24206636
2020-06-04,Niger,24206636
2020-06-05,Niger,24206636
2020-06-06,Niger,24206636
2020-06-07,Niger,24206636
2020-06-08,Niger,24206636
2020-06-09,Niger,24206636
2020-06-10,Niger,24206636
2020-06-11,Niger,24206636
2020-06-12,Niger,24206636
2020-06-13,Niger,24206636
2020-06-14,Niger,24206636
2020-06-15,Niger,24206636
2020-06-16,Niger,24206636
2020-06-17,Niger,24206636
2020-06-18,Niger,24206636
2020-06-19,Niger,24206636
2020-06-20,Niger,24206636
2020-06-21,Niger,24206636
2020-06-22,Niger,24206636
2020-06-23,Niger,24206636
2020-06-24,Niger,24206636
2020-06-25,Niger,24206636
2020-06-26,Niger,24206636
2020-06-27,Niger,24206636
2020-06-28,Niger,24206636
2020-06-29,Niger,24206636
2020-06-30,Niger,24206636
2020-07-01,Niger,24206636
2020-07-02,Niger,24206636
2020-07-03,Niger,24206636
2020-07-04,Niger,24206636
2020-07-05,Niger,24206636
2020-07-06,Niger,24206636
2020-07-07,Niger,24206636
2020-07-08,Niger,24206636
2020-07-09,Niger,24206636
2020-07-10,Niger,24206636
2020-07-11,Niger,24206636
2020-07-12,Niger,24206636
2020-07-13,Niger,24206636
2020-07-14,Niger,24206636
2020-07-15,Niger,24206636
2020-07-16,Niger,24206636
2020-07-17,Niger,24206636
2020-07-18,Niger,24206636
2020-07-19,Niger,24206636
2020-07-20,Niger,24206636
2020-07-21,Niger,24206636
2020-07-22,Niger,24206636
2020-07-23,Niger,24206636
2020-07-24,Niger,24206636
2020-07-25,Niger,24206636
2020-07-26,Niger,24206636
2020-07-27,Niger,24206636
2020-07-28,Niger,24206636
2020-07-29,Niger,24206636
2020-07-30,Niger,24206636
2020-07-31,Niger,24206636
2020-08-01,Niger,24206636
2020-08-02,Niger,24206636
2020-08-03,Niger,24206636
2020-08-04,Niger,24206636
2020-08-05,Niger,24206636
2020-08-06,Niger,24206636
2020-08-07,Niger,24206636
2020-08-08,Niger,24206636
2020-08-09,Niger,24206636
2020-08-10,Niger,24206636
2020-08-11,Niger,24206636
2020-08-12,Niger,24206636
2020-08-13,Niger,24206636
2020-08-14,Niger,24206636
2020-08-15,Niger,24206636
2020-08-16,Niger,24206636
2020-08-17,Niger,24206636
2020-08-18,Niger,24206636
2020-08-19,Niger,24206636
2020-08-20,Niger,24206636
2020-08-21,Niger,24206636
2020-08-22,Niger,24206636
2020-08-23,Niger,24206636
2020-08-24,Niger,24206636
2020-08-25,Niger,24206636
2020-08-26,Niger,24206636
2020-08-27,Niger,24206636
2020-08-28,Niger,24206636
2020-08-29,Niger,24206636
2020-08-30,Niger,24206636
2020-08-31,Niger,24206636
2020-09-01,Niger,24206636
2020-09-02,Niger,24206636
2020-09-03,Niger,24206636
2020-09-04,Niger,24206636
2020-09-05,Niger,24206636
2020-09-06,Niger,24206636
2020-09-07,Niger,24206636
2020-09-08,Niger,24206636
2020-09-09,Niger,24206636
2020-09-10,Niger,24206636
2020-09-11,Niger,24206636
2020-09-12,Niger,24206636
2020-09-13,Niger,24206636
2020-09-14,Niger,24206636
2020-09-15,Niger,24206636
2020-09-16,Niger,24206636
2020-09-17,Niger,24206636
2020-09-18,Niger,24206636
2020-09-19,Niger,24206636
2020-09-20,Niger,24206636
2020-09-21,Niger,24206636
2020-09-22,Niger,24206636
2020-09-23,Niger,24206636
2020-09-24,Niger,24206636
2020-09-25,Niger,24206636
2020-09-26,Niger,24206636
2020-09-27,Niger,24206636
2020-09-28,Niger,24206636
2020-09-29,Niger,24206636
2020-09-30,Niger,24206636
2020-10-01,Niger,24206636
2020-10-02,Niger,24206636
2020-10-03,Niger,24206636
2020-10-04,Niger,24206636
2020-10-05,Niger,24206636
2020-10-06,Niger,24206636
2020-10-07,Niger,24206636
2020-10-08,Niger,24206636
2020-10-09,Niger,24206636
2020-10-10,Niger,24206636
2020-10-11,Niger,24206636
2020-10-12,Niger,24206636
2020-10-13,Niger,24206636
2020-10-14,Niger,24206636
2020-10-15,Niger,24206636
2020-10-16,Niger,24206636
2020-10-17,Niger,24206636
2020-10-18,Niger,24206636
2020-10-19,Niger,24206636
2019-12-31,Nigeria,206139587
2020-01-01,Nigeria,206139587
2020-01-02,Nigeria,206139587
2020-01-03,Nigeria,206139587
2020-01-04,Nigeria,206139587
2020-01-05,Nigeria,206139587
2020-01-06,Nigeria,206139587
2020-01-07,Nigeria,206139587
2020-01-08,Nigeria,206139587
2020-01-09,Nigeria,206139587
2020-01-10,Nigeria,206139587
2020-01-11,Nigeria,206139587
2020-01-12,Nigeria,206139587
2020-01-13,Nigeria,206139587
2020-01-14,Nigeria,206139587
2020-01-15,Nigeria,206139587
2020-01-16,Nigeria,206139587
2020-01-17,Nigeria,206139587
2020-01-18,Nigeria,206139587
2020-01-19,Nigeria,206139587
2020-01-20,Nigeria,206139587
2020-01-21,Nigeria,206139587
2020-01-22,Nigeria,206139587
2020-01-23,Nigeria,206139587
2020-01-24,Nigeria,206139587
2020-01-25,Nigeria,206139587
2020-01-26,Nigeria,206139587
2020-01-27,Nigeria,206139587
2020-01-28,Nigeria,206139587
2020-01-29,Nigeria,206139587
2020-01-30,Nigeria,206139587
2020-01-31,Nigeria,206139587
2020-02-01,Nigeria,206139587
2020-02-02,Nigeria,206139587
2020-02-03,Nigeria,206139587
2020-02-04,Nigeria,206139587
2020-02-05,Nigeria,206139587
2020-02-06,Nigeria,206139587
2020-02-07,Nigeria,206139587
2020-02-08,Nigeria,206139587
2020-02-09,Nigeria,206139587
2020-02-10,Nigeria,206139587
2020-02-11,Nigeria,206139587
2020-02-12,Nigeria,206139587
2020-02-13,Nigeria,206139587
2020-02-14,Nigeria,206139587
2020-02-15,Nigeria,206139587
2020-02-16,Nigeria,206139587
2020-02-17,Nigeria,206139587
2020-02-18,Nigeria,206139587
2020-02-19,Nigeria,206139587
2020-02-20,Nigeria,206139587
2020-02-21,Nigeria,206139587
2020-02-22,Nigeria,206139587
2020-02-23,Nigeria,206139587
2020-02-24,Nigeria,206139587
2020-02-25,Nigeria,206139587
2020-02-26,Nigeria,206139587
2020-02-27,Nigeria,206139587
2020-02-28,Nigeria,206139587
2020-02-29,Nigeria,206139587
2020-03-01,Nigeria,206139587
2020-03-02,Nigeria,206139587
2020-03-03,Nigeria,206139587
2020-03-04,Nigeria,206139587
2020-03-05,Nigeria,206139587
2020-03-06,Nigeria,206139587
2020-03-07,Nigeria,206139587
2020-03-08,Nigeria,206139587
2020-03-09,Nigeria,206139587
2020-03-10,Nigeria,206139587
2020-03-11,Nigeria,206139587
2020-03-12,Nigeria,206139587
2020-03-13,Nigeria,206139587
2020-03-14,Nigeria,206139587
2020-03-15,Nigeria,206139587
2020-03-16,Nigeria,206139587
2020-03-17,Nigeria,206139587
2020-03-18,Nigeria,206139587
2020-03-19,Nigeria,206139587
2020-03-20,Nigeria,206139587
2020-03-21,Nigeria,206139587
2020-03-22,Nigeria,206139587
2020-03-23,Nigeria,206139587
2020-03-24,Nigeria,206139587
2020-03-25,Nigeria,206139587
2020-03-26,Nigeria,206139587
2020-03-27,Nigeria,206139587
2020-03-28,Nigeria,206139587
2020-03-29,Nigeria,206139587
2020-03-30,Nigeria,206139587
2020-03-31,Nigeria,206139587
2020-04-01,Nigeria,206139587
2020-04-02,Nigeria,206139587
2020-04-03,Nigeria,206139587
2020-04-04,Nigeria,206139587
2020-04-05,Nigeria,206139587
2020-04-06,Nigeria,206139587
2020-04-07,Nigeria,206139587
2020-04-08,Nigeria,206139587
2020-04-09,Nigeria,206139587
2020-04-10,Nigeria,206139587
2020-04-11,Nigeria,206139587
2020-04-12,Nigeria,206139587
2020-04-13,Nigeria,206139587
2020-04-14,Nigeria,206139587
2020-04-15,Nigeria,206139587
2020-04-16,Nigeria,206139587
2020-04-17,Nigeria,206139587
2020-04-18,Nigeria,206139587
2020-04-19,Nigeria,206139587
2020-04-20,Nigeria,206139587
2020-04-21,Nigeria,206139587
2020-04-22,Nigeria,206139587
2020-04-23,Nigeria,206139587
2020-04-24,Nigeria,206139587
2020-04-25,Nigeria,206139587
2020-04-26,Nigeria,206139587
2020-04-27,Nigeria,206139587
2020-04-28,Nigeria,206139587
2020-04-29,Nigeria,206139587
2020-04-30,Nigeria,206139587
2020-05-01,Nigeria,206139587
2020-05-02,Nigeria,206139587
2020-05-03,Nigeria,206139587
2020-05-04,Nigeria,206139587
2020-05-05,Nigeria,206139587
2020-05-06,Nigeria,206139587
2020-05-07,Nigeria,206139587
2020-05-08,Nigeria,206139587
2020-05-09,Nigeria,206139587
2020-05-10,Nigeria,206139587
2020-05-11,Nigeria,206139587
2020-05-12,Nigeria,206139587
2020-05-13,Nigeria,206139587
